feature1 mean,feature1 var,feature2 mean,feature2 var,feature3 mean,feature3 var,feature4 mean,feature4 var,feature5 mean,feature5 var,feature6 mean,feature6 var,feature7 mean,feature7 var,label
0.002428541258282735,4.00487667570609e-05,0.003030711,0.00046744565354781345,5.9433474e-05,0.0006424248019563095,0.047148127,0.002436052477711295,0.016100291,0.0003839344967489257,0.032188825,0.0010685396388277063,0.012363582,0.00015807400702022925,1
0.007322278160372342,0.0003603826214018092,-0.0014446736,0.007064907195287129,0.001429436,0.00319401268245173,0.06574057,0.004260526829670541,0.021348828,0.0005966240257927781,0.05348251,0.0012347177766254408,0.019450616,0.00028951012563133496,1
0.005131760084069015,0.0001449780385868508,0.0060931724,0.00185916385415702,0.0014969269,0.002626758724763048,0.050601047,0.00208315506954998,0.016342502,0.0004427584167407961,0.034725122,0.0008513215025118294,0.012716628,0.0001759979241108137,1
0.006984531651257342,0.0002460408134903491,0.004759149,0.002764916812586518,-0.00050993165,0.004912034148676414,0.077353895,0.0059495054199688036,0.022702403,0.0005166452936168492,0.04831384,0.0015505648661928717,0.017240956,0.000233525361357915,0
0.0042289270656254985,0.00012300529275183504,0.0058859135,0.0021134618503633323,0.00037471068,0.0015404938814085473,0.04498571,0.0029664418610853144,0.015752945,0.0009477713853827674,0.03147706,0.0010158968468454432,0.012012954,0.00022824047879943868,1
0.006242832375572327,0.00019345754316098322,0.0077770962,0.0025806338817966484,0.0009335452,0.003737426003988867,0.051075593,0.0026009372064684927,0.013949279,0.00027111569576371633,0.027895674,0.00041800527611921337,0.010042969,7.436654131610931e-05,0
0.0062077335664820765,0.00021214115348618386,0.005122771,0.0021531421366491887,-0.0003839644,0.004330739694186292,0.043480176,0.0014070286189140635,0.017217796,0.00032097836674363847,0.023084331,0.00038006479818708874,0.011501355,0.0001693824471967276,1
0.004208466216169882,0.00010832903746797174,0.010221973,0.001484246252643262,-0.0017039657,0.002179691227512104,0.024177104,0.0006615746580238314,0.0101902485,0.000335661499492268,0.01694342,0.00024252289979088352,0.0077362945,8.696965101426604e-05,1
0.005682540252094803,0.00016444282106970744,0.0015617057,0.0018454392718973006,-0.0007294767,0.0034360426018005402,0.07865946,0.005539267600070341,0.023633584,0.0007882175632510126,0.040725853,0.0010128542447996325,0.015134623,0.00019100354614525004,1
0.005512678622745959,0.0001684487331905462,0.006279291,0.0018501203261195448,0.00078667654,0.003199987988209918,0.06728174,0.0028712001528442693,0.018170785,0.0004224846248047087,0.036366377,0.0011434701113097745,0.013501662,0.0001891918062525734,1
0.004032516683471599,0.0001367656962050215,0.0072727483,0.0010344656210936748,0.00074479374,0.0026392434307072193,0.041604504,0.003761722347039864,0.010042364,0.00021156588883714314,0.017847642,0.0002719702084010324,0.006830931,6.578811047947344e-05,1
0.004232763840647635,0.00013094143080169283,0.011369992,0.002867376814699854,-0.0009861176,0.0010666490782580557,0.026745971,0.0005798914721650977,0.0122982,0.0003383450224261342,0.025271248,0.0003857242069257895,0.010997032,0.00011883207260744797,1
0.0032616584319833386,8.390086403766319e-05,0.009935511,0.0016728648057920403,0.00015604297,0.0010038723178956155,0.02302361,0.0004190303125201113,0.008103501,0.00019944200984995612,0.02013212,0.0003777126962867805,0.0075456025,9.153342259326461e-05,0
0.005559927999345238,0.00018296036729802505,0.0065858727,0.0019813668896211944,-0.00058101246,0.003217384043536345,0.047034316,0.0020193188738404505,0.014915127,0.00038059602110529847,0.029584963,0.0007030274225352517,0.01183919,0.00015605525597528827,0
0.005403913386666126,0.00023036908645028434,0.008259426,0.001866839457729752,0.0011492609,0.0038276366133067757,0.037487682,0.001091337736071743,0.011108173,0.00025383441850388225,0.019993778,0.0003961125219255207,0.007109423,8.230558043487504e-05,0
0.006037632059963105,0.0002581380729445354,-0.00040893443,0.003725014271933183,0.00081100827,0.003920584072959754,0.04194212,0.0015021550144527773,0.0153959375,0.0005983612630417225,0.026119681,0.0004853477209494951,0.0094637,0.00010131942121447204,1
0.005171576127432687,0.00019287320587741154,0.0050176256,0.0016586749299146164,-0.0026537094,0.0032298551221648375,0.05489431,0.004232751846306115,0.016297266,0.0010059082188567658,0.03335216,0.0011616253310673536,0.010750931,0.00013593907998116998,1
0.003523186967282932,6.274053512470633e-05,0.005866209,0.0012550689241011548,0.0006839244,0.000846435223662137,0.028040623,0.0008633508368110498,0.011512738,0.0005844156485181884,0.022239426,0.0003878634860957769,0.009863339,0.00010149220995809075,1
0.002962126104153029,7.257045679424817e-05,0.0023849201,0.0013935000935170194,-0.0005656159,0.0005841588320665836,0.016744088,0.0003667767223902857,0.007180221,0.0002789936410649979,0.0144505575,0.00027352231629649074,0.0056781885,5.88306959670075e-05,1
0.004262329931536968,9.298304492245395e-05,0.008610123,0.0013927506412410168,0.0024300735,0.0014679591529977998,0.039770972,0.0014226959922708643,0.013739027,0.00048171447697975545,0.02763043,0.0005476656275985071,0.010561963,0.00010911545082814642,1
0.002350444359605852,3.394588454266138e-05,0.0025071374,0.00043484581234333464,-0.00018755457,0.0005564588528166881,0.05818685,0.0025548350141740978,0.01911972,0.0004521328172020535,0.040916704,0.0017215678432578457,0.015671704,0.00027715094606809224,1
0.00485609502521539,0.0001515655490857834,0.009877198,0.0014868528621980875,0.0030792034,0.002820739342486847,0.0403934,0.0014913466324656538,0.013195046,0.0008143639605612298,0.02004366,0.00034498044563063823,0.0074365204,8.885931831129849e-05,0
0.0054283434863924285,0.00015462570234397966,0.00424459,0.0015282809168196132,0.0032963667,0.0031683448373881623,0.06014733,0.003034648998763212,0.019173209,0.0012340876981525306,0.03304124,0.0008136698054888591,0.011946754,0.00012306898796143884,1
0.0030409028094524615,4.904427610490352e-05,0.0048114834,0.0008788742657272509,0.0011891491,0.0007097104314214599,0.03669553,0.0010140529910849239,0.014005273,0.00047654922456374926,0.03444552,0.001256601101179547,0.014093428,0.00033739492573600996,1
0.005068576494774213,0.0001378140076536175,0.004605101,0.0015542028943367342,-0.0029387288,0.002705331485586271,0.06373502,0.004486883912137252,0.020603947,0.000912993882691851,0.03374522,0.0007895329959385945,0.013647614,0.00017611007883250405,0
0.005737522512045512,0.00023917718911575783,0.0022519324,0.006485095736883162,-0.00040845585,0.0024417961824697715,0.025936095,0.0004413119506364027,0.009988185,0.00013821606407775442,0.021823777,0.0003311763658189193,0.0077614547,6.719617231303824e-05,1
0.004849237913729709,0.00017383806825740724,0.00557662,0.0012796047659071608,5.570655e-11,0.004786574006863609,0.07775423,0.008914476716368525,0.023446891,0.0015040129376387434,0.026565153,0.0005692378298311797,0.010289419,0.00011881008361519854,0
0.004066955396099692,0.00010744988916837259,0.010944556,0.001739453165062202,0.00014307421,0.0017812247876669574,0.022264544,0.00043737597669027753,0.007904878,0.00013466394479229402,0.017831858,0.00029190495610509695,0.007623928,8.703890387430635e-05,1
0.0051293118412134575,0.00016682674632619395,0.005793224,0.0018236463431380856,0.0005935852,0.0030760242453607006,0.031821325,0.0008820485005080238,0.009532932,0.00011085317966319508,0.019413024,0.00032478418750431226,0.0073215524,7.258395162679579e-05,1
0.0024159321985992577,3.39345789876091e-05,0.0027356972,0.0006102062636453333,-0.00013179088,0.0003912707538248489,0.05045525,0.0019728878754996515,0.019119743,0.0007840468834494942,0.04733547,0.0014801888422029258,0.017736569,0.00027269538663890827,1
0.0053445717021451955,0.00014539128396956556,0.00489461,0.0021870219840848387,-0.0012228148,0.002456161032425977,0.07164885,0.0032367785216571576,0.02620599,0.0012895633566989556,0.048724037,0.0017110836775552501,0.01883807,0.0003741931520643421,1
0.006662270259390368,0.0002300178271740209,0.0026950142,0.002334444678418812,-0.00050171476,0.005401289512534158,0.081271924,0.005557587388381968,0.03147691,0.0021213197242249265,0.037780896,0.0007124791334123387,0.018095301,0.00027158311703757987,0
0.005145902483605802,0.00017109465334513003,0.006117823,0.0029273037210604397,-0.00034295942,0.0026395002708646254,0.048142154,0.0020920815700089523,0.016857747,0.0004924322631661184,0.04292013,0.002318520723250131,0.01656076,0.0008095781845366724,0
0.0066208665231286545,0.00024667490862537243,0.0041160705,0.0020437999462347284,-0.0044260025,0.0050898551498881894,0.05707831,0.0025512977772177564,0.020863727,0.0013449273784771482,0.029870337,0.0007278412814119145,0.011135532,0.00012106415855282163,0
0.004881995548447371,0.00013368444018624438,0.0012872742,0.0014660192290221752,-3.4303957e-06,0.00266575245633284,0.0619595,0.002153008344482968,0.018875722,0.000425265121125621,0.0358987,0.0008452643450626608,0.012288725,0.00014414845631180798,0
0.0044642370611924775,0.00010072268208831473,0.007293379,0.0016166833194665303,0.00045692938,0.0015703535090418885,0.041769207,0.0014743979245283173,0.016499512,0.0004858305791542207,0.0337198,0.0007748810874752855,0.014492461,0.0002610617509060699,1
0.0028733535046416847,6.052988741186925e-05,0.0032886285,0.0006701016377125592,0.00041204577,0.0009332439626490996,0.06661782,0.004806774853758855,0.019456003,0.0008370861437213689,0.038369484,0.00148589805564793,0.013221854,0.00020814321187881488,1
0.004379960753758461,9.583085810847997e-05,0.008374942,0.0016487806400303229,-0.0007506971,0.0014288495088115583,0.039884306,0.0012444305681980072,0.014874786,0.0006349850846099209,0.031905252,0.0008764586333211456,0.014044093,0.0002518949528692617,1
0.003112454574414336,7.269162703088823e-05,0.004107614,0.0008263579776382514,0.002568007,0.0012339898109046121,0.059726357,0.007021864844593273,0.019322727,0.0023198960276010205,0.0329973,0.0011545543754849646,0.010709859,0.0001454144573719363,1
0.004729303524404926,0.00015406006276177096,0.003508572,0.0018663759263564672,-0.003944711,0.002824792025432968,0.04664775,0.00356318634749421,0.01652773,0.0013715062080144197,0.024758028,0.0004246278846145625,0.010142958,0.00013297003997880807,1
0.0023708761211524987,3.5417609530620316e-05,0.003115035,0.000508821176490537,-0.0006457912,0.0005223931969722262,0.06705523,0.0052931742394299874,0.022786085,0.0009274775698173698,0.047965758,0.002224225439060326,0.017204847,0.00030560089843368124,1
0.004895143930707668,0.00012530795377001545,0.008423605,0.0019829143124000664,-0.002037812,0.002187492391123161,0.046284102,0.0021941755361482157,0.020883638,0.0015137070260201058,0.032324426,0.000942269171577817,0.014249397,0.0003175647707821666,1
0.005479685475632934,0.00022900068307606594,0.006656874,0.0028626929099226928,-0.0012157147,0.004114487198325856,0.048184387,0.0026917321333703864,0.012567764,0.0003067196342859818,0.029819407,0.0011572062421132956,0.01071527,0.00019770944799137827,0
0.004935911219980049,0.00014337531312729382,0.006760902,0.002228750375901145,0.00010235326,0.00207030449551443,0.04286291,0.0017304471915891156,0.014932677,0.00039573070404394853,0.031835716,0.0007821187295271904,0.012543781,0.00015545106901561443,0
0.0059508094947222645,0.00018448355097567168,0.0023104886,0.0016199317212123449,0.00042481016,0.004108244213690604,0.09098504,0.004930276204256012,0.026136098,0.0008689807345746564,0.042480253,0.0010748331601951322,0.0162217,0.00021613797909687208,1
0.002602741096183081,5.686911169255387e-05,0.008889181,0.0008461948495513405,-0.0015328262,0.0006216125579314204,0.019450372,0.00048502638641648513,0.0076312176,0.00024270538968623138,0.015549246,0.00029994057854759726,0.005184179,4.2497823018601034e-05,1
0.0032222005853546065,5.6757947097835364e-05,0.00609437,0.0007185274176284319,0.0004948539,0.0009716400432313622,0.026646737,0.0004057367135597324,0.009220895,7.332121702724459e-05,0.02237736,0.000284720764306582,0.00912018,9.881449192811545e-05,1
0.003404984594790328,7.925718190989374e-05,0.0072416873,0.0013595594568101138,-0.00016541356,0.000982736418587829,0.02109594,0.0002646581268313103,0.007905384,6.133399548330452e-05,0.019880611,0.0003449565055325815,0.008120275,9.419929239734646e-05,1
0.0033692204425719297,7.459722425278075e-05,0.00936082,0.0008179652117657234,-0.001153888,0.0011799995575306893,0.021539979,0.00043668496335641516,0.0066776304,7.867747860818789e-05,0.015512992,0.00016866257858128356,0.0058940677,3.300042614094809e-05,0
0.00588737738532652,0.0002124858416673309,0.008502888,0.003026921739817126,-0.0029130206,0.003678041393316414,0.037948325,0.0021362667820348236,0.015084305,0.00104809988749123,0.028069258,0.0007072422196444141,0.011852,0.0001680346784249673,1
0.0036402273702682564,7.466073838261343e-05,0.008343141,0.0010952838538896975,-0.0014499249,0.0012202978878059767,0.028313514,0.0008586487432876155,0.009740464,0.00026736365068150483,0.021221815,0.00032408527196153836,0.0084440885,8.097094395605273e-05,1
0.0023770190550669312,3.4742641387793815e-05,0.0025856376,0.0005361277191136306,0.0007089742,0.0004779758034875216,0.0643418,0.0037691338630346932,0.023375211,0.0012117767611011937,0.040749587,0.0011670022714602851,0.015885312,0.0002504148741187297,1
0.00585450158689671,0.00023394267326292702,0.008628152,0.002665278551179942,-0.005638606,0.004168067175843115,0.05836034,0.005077253567847606,0.017894331,0.0018687160600384112,0.028657801,0.000562505770740105,0.009258481,8.71518419831652e-05,0
0.003446352108371631,8.515607821419961e-05,-4.9299095e-05,0.001069509668953375,0.0007211756,0.0014766574430238877,0.026969172,0.001184999942779541,0.009265757,0.00042108315733759005,0.021751814,0.0004118892811219056,0.0070846677,5.05342644438521e-05,0
0.002903414741489474,5.727587936595967e-05,0.0012083752,0.00031745637175134914,0.00057550805,0.0015239612756534765,0.059666652,0.002810054759196101,0.028435681,0.0054655516672177384,0.024541348,0.00040294485994602294,0.01087198,0.00010618773703566578,0
0.005355548005816502,0.0001723234725808265,0.010209106,0.0024063527139806112,0.0017456191,0.0034435677549302657,0.032378037,0.0012374493633299372,0.015961088,0.0014520352999747438,0.025554422,0.0004326816133586875,0.012125766,0.00031558829259470747,1
0.0009120300237617229,5.8630375791048556e-06,0.002502271,8.531836275373073e-05,-0.000281292,7.427976374124734e-05,0.030047685,0.0008934606978222015,0.012949988,0.0006900936349224646,0.024908196,0.000466542804580819,0.0110087525,0.00019044580486131477,0
0.002184598098492252,2.8928894237007476e-05,0.0029447917,0.0004757473096755928,-0.00011368157,0.0004097672192318637,0.04720444,0.001478074136957011,0.016187154,0.00039380500725284817,0.033248186,0.0010116995747678909,0.013638984,0.00023706807176327675,1
0.002014641871544043,2.7262320818916755e-05,0.00479127,0.0005513566713000323,0.0022224148,0.00027195632411075935,0.027807172,0.0016547559111513982,0.013383279,0.0009085437538970155,0.021421688,0.0004681654981200968,0.009627132,0.0001186226405808545,1
0.004635188682931002,0.00010404900387685377,0.009331621,0.0018757400950822345,0.0012997196,0.0016324401190915966,0.02952731,0.0007457380681112659,0.009305467,0.0001252156620772972,0.024244756,0.0003630328866549015,0.008594302,5.5284612835524794e-05,0
0.008134282684176597,0.00034941497537078754,0.006628234,0.003343422053188272,5.63222e-05,0.007716861420920873,0.081208825,0.004587469250312504,0.019087624,0.0004121687644986806,0.035146683,0.0006616248678917337,0.012868181,0.00012611552132172146,0
0.00418677556899727,0.00010670387292744087,0.0061421553,0.0014908376882394325,0.00059297914,0.00177694237544114,0.032379374,0.0011836466411008773,0.010334218,0.000341386393120955,0.025305694,0.0005804869303991517,0.009865781,0.00012714064001234995,0
0.00711023690130963,0.00027323178275224087,0.0059514893,0.003107540953568036,-0.0021493393,0.005228981868729221,0.06297712,0.004096644144585548,0.01737721,0.0005053691504258856,0.037565254,0.0007696345993318254,0.0136882905,0.0001383586584365751,0
0.004928680036315747,0.00016628299246697632,0.0070760995,0.0017530642874428182,0.0045865127,0.002947224950682392,0.054503843,0.0052764551217665545,0.016557276,0.0014844402983272276,0.030302286,0.0007314112891836921,0.010708958,0.00012998529549174132,0
0.0027604768908258137,4.446501691958252e-05,0.0035834825,0.0003771897122171325,0.0012465882,0.0011763374026824286,0.053337038,0.001749175457868915,0.028513558,0.005553598969819051,0.024982236,0.00044899686869396063,0.010164745,9.265541515294032e-05,0
0.005082387920429365,0.00017836179249965963,0.008402226,0.001864767211024257,-0.006076818,0.0031755924858373336,0.061528355,0.005728989823555963,0.019680234,0.0023045036076099756,0.027748879,0.0005527657185822599,0.009198725,7.864602439153993e-05,0
0.0026819873266656913,3.5712279718700486e-05,0.0048401225,0.0006284481403763392,0.0012333454,0.0005855163116061934,0.027562235,0.0007844102416121462,0.011605812,0.00025373323342542387,0.020477334,0.0003443345619398887,0.009613527,9.028234378898135e-05,1
